[2014-07-29 20:09:10] {'PlayerId':640002384,'time':'1406635750','sceneId':'0'}
[2014-07-29 20:09:20] {'PlayerId':640002973,'time':'1406635760','sceneId':'0'}
[2014-07-29 20:09:22] {'PlayerId':640002384,'time':'1406635762','sceneId':'0'}
[2014-07-29 20:09:33] {'PlayerId':640002384,'time':'1406635773','sceneId':'0'}
[2014-07-29 20:09:44] {'PlayerId':640002384,'time':'1406635784','sceneId':'0'}
[2014-07-29 20:09:52] {'PlayerId':640002384,'time':'1406635792','sceneId':'0'}
[2014-07-29 20:10:06] {'PlayerId':640002973,'time':'1406635806','sceneId':'0'}
[2014-07-29 20:10:08] {'PlayerId':640002384,'time':'1406635808','sceneId':'0'}
[2014-07-29 20:10:22] {'PlayerId':640002384,'time':'1406635822','sceneId':'0'}
[2014-07-29 20:10:35] {'PlayerId':640002384,'time':'1406635835','sceneId':'0'}
[2014-07-29 20:10:43] {'PlayerId':640002379,'time':'1406635843','sceneId':'0'}
[2014-07-29 20:10:48] {'PlayerId':640002384,'time':'1406635848','sceneId':'0'}
[2014-07-29 20:10:49] {'PlayerId':640002379,'time':'1406635849','sceneId':'0'}
[2014-07-29 20:10:51] {'PlayerId':640002379,'time':'1406635851','sceneId':'0'}
[2014-07-29 20:10:53] {'PlayerId':640002379,'time':'1406635853','sceneId':'0'}
[2014-07-29 20:10:56] {'PlayerId':640002379,'time':'1406635856','sceneId':'0'}
[2014-07-29 20:10:58] {'PlayerId':640002379,'time':'1406635858','sceneId':'0'}
[2014-07-29 20:11:01] {'PlayerId':640002379,'time':'1406635861','sceneId':'0'}
[2014-07-29 20:11:02] {'PlayerId':640002384,'time':'1406635862','sceneId':'0'}
[2014-07-29 20:11:03] {'PlayerId':640002379,'time':'1406635863','sceneId':'0'}
[2014-07-29 20:11:05] {'PlayerId':640002379,'time':'1406635865','sceneId':'0'}
[2014-07-29 20:11:05] {'PlayerId':640002973,'time':'1406635865','sceneId':'0'}
[2014-07-29 20:11:07] {'PlayerId':640002379,'time':'1406635867','sceneId':'0'}
[2014-07-29 20:11:09] {'PlayerId':640002379,'time':'1406635869','sceneId':'0'}
[2014-07-29 20:11:11] {'PlayerId':640002379,'time':'1406635871','sceneId':'0'}
[2014-07-29 20:11:12] {'PlayerId':640002384,'time':'1406635872','sceneId':'0'}
[2014-07-29 20:11:14] {'PlayerId':640002379,'time':'1406635874','sceneId':'0'}
[2014-07-29 20:11:16] {'PlayerId':640002379,'time':'1406635876','sceneId':'0'}
[2014-07-29 20:11:19] {'PlayerId':640002379,'time':'1406635879','sceneId':'0'}
[2014-07-29 20:11:21] {'PlayerId':640002379,'time':'1406635881','sceneId':'0'}
[2014-07-29 20:11:23] {'PlayerId':640002379,'time':'1406635883','sceneId':'0'}
